ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
10137,3,Mpesa,D7HKOCL7EE,2018-01-09,10:50,Kisii,Nairobi,shuttle,11
10137,4,Mpesa,XKPE7WGYAN,2018-01-09,10:50,Kisii,Nairobi,shuttle,11
10137,5,Mpesa,Q0VNAOAWXU,2018-01-09,10:50,Kisii,Nairobi,shuttle,11
10137,9,Mpesa,CJ1KLDA1YJ,2018-01-09,10:50,Kisii,Nairobi,shuttle,11
10137,10,Mpesa,4CYXHFCGPV,2018-01-09,10:50,Kisii,Nairobi,shuttle,11
10139,3,Mpesa,SIKD7E2RAI,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10139,2,Mpesa,O2DMARK9OA,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10139,1X,Mpesa,GPCVHHVX2K,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10139,1,Mpesa,MUAEIKH0BP,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10140,5,Mpesa,O4LAUFVUZH,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10140,2,Mpesa,G2T65E1GDH,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10140,7,Mpesa,XRXG9DRXXQ,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10141,1X,Mpesa,EAQHM8VTXJ,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10141,1,Mpesa,HRZDQRKZMC,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10142,1X,Mpesa,PFJPJAAOIH,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10142,1,Mpesa,VH1VELVKQH,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10143,1X,Mpesa,JL2RPFAHSJ,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10143,1,Mpesa,RBKLUEBQ4L,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10142,5,Mpesa,LZRWFI8PSH,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10143,9,Mpesa,HYBVSVAAE0,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10143,8,Mpesa,PFXZY5CA3A,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10142,4,Mpesa,FWIVE2GOCP,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10143,5,Mpesa,CBYMESKHWE,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10143,4,Mpesa,N4FNUXQFOS,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10118,24B,Mpesa,8B5Q3PWW9Y,2018-02-09,7:12,Migori,Nairobi,Bus,49
10143,10,Mpesa,PKUX6DRR2T,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10143,2,Mpesa,YVOLRERNJB,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10144,22B,Mpesa,6DBSAYIXLQ,2018-02-09,7:15,Rongo,Nairobi,Bus,49
10111,13A,Mpesa,E0TYZZLSYA,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10143,7,Mpesa,ZYIICGNZXZ,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10143,6,Mpesa,8CPYGAXEJM,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10143,3,Mpesa,VUMAKDKST3,2018-01-09,10:40,Kisii,Nairobi,shuttle,11
10111,6A,Mpesa,6SA5P4EQNR,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10142,3,Mpesa,1PQ7EH1PYQ,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10142,2,Mpesa,P31XI6TPTM,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10111,6B,Mpesa,YAINXCGR1Z,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10135,4,Mpesa,WREJKYRYFH,2018-01-09,10:20,Kisii,Nairobi,shuttle,11
10135,3,Mpesa,TD9RBAY49S,2018-01-09,10:20,Kisii,Nairobi,shuttle,11
10132,10,Mpesa,DQTQNXSMPE,2018-01-09,10:10,Kisii,Nairobi,shuttle,11
10132,2,Mpesa,GAWJHNEGYP,2018-01-09,10:10,Kisii,Nairobi,shuttle,11
10142,10,Mpesa,GQEC2OMJ9F,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10142,9,Mpesa,XQKRGOUNCX,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10142,8,Mpesa,JW36XSCDUH,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10142,7,Mpesa,BNKB4UQUKD,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10142,6,Mpesa,SOGNYL8W22,2018-01-09,10:30,Kisii,Nairobi,shuttle,11
10118,17B,Mpesa,ZB5BYVUBDX,2018-02-09,7:12,Migori,Nairobi,Bus,49
10118,18A,Mpesa,ZES835S3WX,2018-02-09,7:12,Migori,Nairobi,Bus,49
10135,9,Mpesa,ZEOQSURKXB,2018-01-09,10:20,Kisii,Nairobi,shuttle,11
10135,8,Mpesa,EUMHMJE0M4,2018-01-09,10:20,Kisii,Nairobi,shuttle,11
10135,7,Mpesa,HMPH6JH1J8,2018-01-09,10:20,Kisii,Nairobi,shuttle,11
10135,6,Mpesa,T7VXRQLMQU,2018-01-09,10:20,Kisii,Nairobi,shuttle,11
10132,9,Mpesa,VIGZWUU3ND,2018-01-09,10:10,Kisii,Nairobi,shuttle,11
10132,5,Mpesa,INASFYDLJX,2018-01-09,10:10,Kisii,Nairobi,shuttle,11
10132,8,Mpesa,NU5N27ZODF,2018-01-09,10:10,Kisii,Nairobi,shuttle,11
10132,4,Mpesa,LJS3L8LSYB,2018-01-09,10:10,Kisii,Nairobi,shuttle,11
10118,22A,Mpesa,0PKBYHFALR,2018-02-09,7:12,Migori,Nairobi,Bus,49
10118,21A,Mpesa,M6BITAYLHA,2018-02-09,7:12,Migori,Nairobi,Bus,49
10132,7,Mpesa,WEBKEDJQCC,2018-01-09,10:10,Kisii,Nairobi,shuttle,11
10132,6,Mpesa,E3ZFY73POP,2018-01-09,10:10,Kisii,Nairobi,shuttle,11
10111,15A,Mpesa,DUKRGIMX02,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10111,17A,Mpesa,7XY8NAA8T8,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10145,6A,Mpesa,BOTIQSEMTE,2018-02-09,7:08,Kehancha,Nairobi,Bus,49
10123,5,Mpesa,BXH67JC3LD,2018-01-09,10:00,Kisii,Nairobi,shuttle,11
10123,10,Mpesa,L7LBWEPXEO,2018-01-09,10:00,Kisii,Nairobi,shuttle,11
10123,7,Mpesa,SUJLDY1WKJ,2018-01-09,10:00,Kisii,Nairobi,shuttle,11
10123,6,Mpesa,9BRAINMDWB,2018-01-09,10:00,Kisii,Nairobi,shuttle,11
10123,8,Mpesa,Q1B4CIVLKP,2018-01-09,10:00,Kisii,Nairobi,shuttle,11
10123,9,Mpesa,JSOPHE5H84,2018-01-09,10:00,Kisii,Nairobi,shuttle,11
10123,4,Mpesa,GAVCG8802A,2018-01-09,10:00,Kisii,Nairobi,shuttle,11
10120,23A,Mpesa,XX21ZLLLO7,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10140,4,Mpesa,VGFNGHQMSW,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10120,22A,Mpesa,G2OAMB7FXC,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10140,3,Mpesa,ZFBUJHZEON,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10133,1X,Mpesa,PYUX1DBJDZ,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10133,1,Mpesa,DG6ZHKASFZ,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10120,19A,Mpesa,C7TZGMRLOF,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10133,10,Mpesa,SXDEUAL8PB,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10133,9,Mpesa,78WCBXYJKR,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10133,8,Mpesa,YTO21AOPHN,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10133,4,Mpesa,5RZT7EUCVG,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10118,20B,Mpesa,UP0NOEXGFG,2018-02-09,7:12,Migori,Nairobi,Bus,49
10133,3,Mpesa,R1CDRQW1GP,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10133,2,Mpesa,TRYXL17DNN,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10127,1X,Mpesa,MRKW4ZJCXX,2018-01-09,9:30,Kisii,Nairobi,shuttle,11
10127,1,Mpesa,CIUIIXOHH0,2018-01-09,9:30,Kisii,Nairobi,shuttle,11
10124,10,Mpesa,S9SAWYCKZ8,2018-01-09,9:50,Kisii,Nairobi,shuttle,11
10124,9,Mpesa,B0CSTOKYOU,2018-01-09,9:50,Kisii,Nairobi,shuttle,11
10124,8,Mpesa,IXNYFOAEVB,2018-01-09,9:50,Kisii,Nairobi,shuttle,11
10124,5,Mpesa,BGXTIHTJSH,2018-01-09,9:50,Kisii,Nairobi,shuttle,11
10124,7,Mpesa,P15JEQQC9B,2018-01-09,9:50,Kisii,Nairobi,shuttle,11
10124,6,Mpesa,QQ8PFV4GN0,2018-01-09,9:50,Kisii,Nairobi,shuttle,11
10127,5,Mpesa,Y6ONBWBWEY,2018-01-09,9:30,Kisii,Nairobi,shuttle,11
10127,10,Mpesa,JFXU5R36UT,2018-01-09,9:30,Kisii,Nairobi,shuttle,11
10136,9,Mpesa,XLCEPTJPMD,2018-01-09,8:10,Kisii,Nairobi,shuttle,11
10136,8,Mpesa,9I99K6IH14,2018-01-09,8:10,Kisii,Nairobi,shuttle,11
10127,9,Mpesa,FMB2QIJAAJ,2018-01-09,9:30,Kisii,Nairobi,shuttle,11
10118,5A,Mpesa,DURXSPYV5C,2018-02-09,7:12,Migori,Nairobi,Bus,49
10127,8,Mpesa,5TS4CGHAS2,2018-01-09,9:30,Kisii,Nairobi,shuttle,11
10127,7,Mpesa,JWTZ8QI5JO,2018-01-09,9:30,Kisii,Nairobi,shuttle,11
10127,6,Mpesa,IIP5D5DEJV,2018-01-09,9:30,Kisii,Nairobi,shuttle,11
10125,10,Mpesa,QHDFFR7XRB,2018-01-09,9:20,Kisii,Nairobi,shuttle,11
10125,9,Mpesa,TVBIJM2GEA,2018-01-09,9:20,Kisii,Nairobi,shuttle,11
10125,8,Mpesa,MDDXSGYM2E,2018-01-09,9:20,Kisii,Nairobi,shuttle,11
10125,7,Mpesa,XM6NG6GZCM,2018-01-09,9:20,Kisii,Nairobi,shuttle,11
10125,5,Mpesa,PE4HTGRVDE,2018-01-09,9:20,Kisii,Nairobi,shuttle,11
10133,7,Mpesa,HKBEMATJLF,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10118,19A,Mpesa,NDWQVVCA9P,2018-02-09,7:12,Migori,Nairobi,Bus,49
10133,6,Mpesa,CTVFZAFGRC,2018-01-09,9:10,Kisii,Nairobi,shuttle,11
10146,8,Mpesa,MKQGS77UT7,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10147,5,Mpesa,O8SH8PW1R4,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10139,4,Mpesa,UBF6FLUX6C,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10146,1X,Mpesa,EMULYRX6JR,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10146,1,Mpesa,P0YETSYKXO,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10148,7,Mpesa,B7MHO4JAD2,2018-01-09,7:09,Kisii,Nairobi,shuttle,11
10148,6,Mpesa,5AVJVB0J1I,2018-01-09,7:09,Kisii,Nairobi,shuttle,11
10148,5,Mpesa,X0TIDW79OJ,2018-01-09,7:09,Kisii,Nairobi,shuttle,11
10146,4,Mpesa,YRFJYXBB8J,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10146,3,Mpesa,ZRROKIPRX0,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10146,2,Mpesa,WS5QPOXUE8,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10118,13B,Mpesa,WFHZ68CEYP,2018-02-09,7:12,Migori,Nairobi,Bus,49
10146,7,Mpesa,5PZZ0SW0TS,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10146,6,Mpesa,GJEJDJHCT4,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10146,5,Mpesa,MUBO07MLKB,2018-01-09,9:00,Kisii,Nairobi,shuttle,11
10107,23A,Mpesa,EMBHRSOHUF,2018-02-09,7:04,Rongo,Nairobi,Bus,49
10112,4A,Mpesa,FYCHXX6X2Z,2018-02-09,19:07,Sirare,Nairobi,Bus,49
10131,10,Mpesa,OIMBBBCSUF,2018-01-09,8:50,Kisii,Nairobi,shuttle,11
10131,9,Mpesa,T9K6EJ9SH6,2018-01-09,8:50,Kisii,Nairobi,shuttle,11
10120,10A,Mpesa,B1MCBLVQYQ,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10131,8,Mpesa,AZXWBCCLXC,2018-01-09,8:50,Kisii,Nairobi,shuttle,11
10131,7,Mpesa,R8FFVY0PAD,2018-01-09,8:50,Kisii,Nairobi,shuttle,11
10131,6,Mpesa,BFZALNPXRJ,2018-01-09,8:50,Kisii,Nairobi,shuttle,11
10131,5,Mpesa,MNZWPQKTRC,2018-01-09,8:50,Kisii,Nairobi,shuttle,11
10130,9,Mpesa,XM2N2VDSZF,2018-01-09,8:40,Kisii,Nairobi,shuttle,11
10130,8,Mpesa,18X6SMU59K,2018-01-09,8:40,Kisii,Nairobi,shuttle,11
10130,7,Mpesa,P1ZNDQUTNQ,2018-01-09,8:40,Kisii,Nairobi,shuttle,11
10118,7B,Mpesa,L92OCJ7HTC,2018-02-09,7:12,Migori,Nairobi,Bus,49
10130,6,Mpesa,KSA0H322M8,2018-01-09,8:40,Kisii,Nairobi,shuttle,11
10130,5,Mpesa,T84GLYXQUH,2018-01-09,8:40,Kisii,Nairobi,shuttle,11
10134,10,Mpesa,L3JOOKEZAF,2018-01-09,8:30,Kisii,Nairobi,shuttle,11
10134,9,Mpesa,GFIORGWD8U,2018-01-09,8:30,Kisii,Nairobi,shuttle,11
10134,5,Mpesa,Z7WFJNFKRU,2018-01-09,8:30,Kisii,Nairobi,shuttle,11
10134,7,Mpesa,HAJ7LYQJMT,2018-01-09,8:30,Kisii,Nairobi,shuttle,11
10134,6,Mpesa,EFQQQ1FBWT,2018-01-09,8:30,Kisii,Nairobi,shuttle,11
10134,8,Mpesa,WAMC49KJA5,2018-01-09,8:30,Kisii,Nairobi,shuttle,11
10118,5B,Mpesa,S7UARSOZZG,2018-02-09,7:12,Migori,Nairobi,Bus,49
10138,10,Mpesa,2DJNQN0R9U,2018-01-09,8:20,Kisii,Nairobi,shuttle,11
10138,9,Mpesa,4TBDATC0BK,2018-01-09,8:20,Kisii,Nairobi,shuttle,11
10138,8,Mpesa,STHTYSL2T5,2018-01-09,8:20,Kisii,Nairobi,shuttle,11
10138,7,Mpesa,IX9XQDSOOU,2018-01-09,8:20,Kisii,Nairobi,shuttle,11
10138,5,Mpesa,CH5YUCQLTF,2018-01-09,8:20,Kisii,Nairobi,shuttle,11
10138,6,Mpesa,ZXF6HKUEFK,2018-01-09,8:20,Kisii,Nairobi,shuttle,11
10136,4,Mpesa,OL2BJDRBYT,2018-01-09,8:10,Kisii,Nairobi,shuttle,11
10149,17A,Mpesa,IF6WKXJIUW,2018-02-09,7:08,Migori,Nairobi,Bus,49
10136,3,Mpesa,7WCOO8FDPI,2018-01-09,8:10,Kisii,Nairobi,shuttle,11
10136,2,Mpesa,STA3M3PMGP,2018-01-09,8:10,Kisii,Nairobi,shuttle,11
10140,1X,Mpesa,NCOKXGYLL8,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10140,1,Mpesa,GFNSVWQ2T7,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10112,2B,Mpesa,CMXV4S1WOF,2018-02-09,19:07,Sirare,Nairobi,Bus,49
10136,7,Mpesa,AZJC6XZCBW,2018-01-09,8:10,Kisii,Nairobi,shuttle,11
10136,6,Mpesa,OMJP2L4FHJ,2018-01-09,8:10,Kisii,Nairobi,shuttle,11
10140,10,Mpesa,WOWSAYJ8LH,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10118,18B,Mpesa,PTKDHCV0KK,2018-02-09,7:12,Migori,Nairobi,Bus,49
10140,9,Mpesa,KENPPO32N8,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10140,8,Mpesa,XGBF0OOWPD,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10147,10,Mpesa,QOHPDX5MBV,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10148,2,Mpesa,PVXJFFFNDJ,2018-01-09,7:09,Kisii,Nairobi,shuttle,11
10148,1,Mpesa,AQOFYUUEB2,2018-01-09,7:09,Kisii,Nairobi,shuttle,11
10140,6,Mpesa,ZBG2QFP4JX,2018-01-09,8:00,Kisii,Nairobi,shuttle,11
10139,10,Mpesa,WWNM4C9S70,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10139,8,Mpesa,M1CLEUW8ZA,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10139,7,Mpesa,QRUSFCK3I1,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10139,6,Mpesa,YUNEOK5LZM,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10141,7,Mpesa,PLJF9QWUDD,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10141,6,Mpesa,N9J8HK019L,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10141,5,Mpesa,ZSUXKSVQB7,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10139,5,Mpesa,3URFL4APRY,2018-01-09,7:50,Kisii,Nairobi,shuttle,11
10141,10,Mpesa,TOKCPQXUAN,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10141,9,Mpesa,X1QXZTFZKU,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10141,8,Mpesa,2CYORDKJYZ,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10147,1X,Mpesa,NTXIE4R8LH,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10147,1,Mpesa,HYHHIA1GS6,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10118,12A,Mpesa,T1NBA9UEZF,2018-02-09,7:12,Migori,Nairobi,Bus,49
10147,4,Mpesa,92BN9RE2AI,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10147,3,Mpesa,PLLPDWMPWK,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10147,2,Mpesa,KKKSHY0C48,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10147,7,Mpesa,1ZGKNHZSQ0,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10147,6,Mpesa,0ZA53T2NXW,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10147,9,Mpesa,NWZURITQFW,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10147,8,Mpesa,RN7FGC0IQZ,2018-01-09,7:30,Kisii,Nairobi,shuttle,11
10141,4,Mpesa,QTTELWS7IP,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10141,3,Mpesa,9D9OMTWN2Y,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10118,8A,Mpesa,SPLA9RBT8D,2018-02-09,7:12,Migori,Nairobi,Bus,49
10141,2,Mpesa,XPCMLEASPS,2018-01-09,7:40,Kisii,Nairobi,shuttle,11
10150,5,Mpesa,KAAFDYQRDF,2018-01-09,6:30,Kisii,Nairobi,shuttle,11
10150,4,Mpesa,UUYEKVQ8FY,2018-01-09,6:30,Kisii,Nairobi,shuttle,11
10150,3,Mpesa,WSQZGK3SXG,2018-01-09,6:30,Kisii,Nairobi,shuttle,11
10150,2,Mpesa,L0WVCQS8WH,2018-01-09,6:30,Kisii,Nairobi,shuttle,11
10151,1B,Mpesa,UTAQOGU8ZN,2018-01-09,7:06,Kisii,Nairobi,Bus,49
10152,4,Mpesa,ACRFOA2OWQ,2018-01-09,5:40,Kisii,Nairobi,shuttle,11
10111,11B,Mpesa,ASCEXXX0GZ,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10118,16B,Mpesa,O7TO27EHQ2,2018-02-09,7:12,Migori,Nairobi,Bus,49
10120,1B,Mpesa,KB814EAHQB,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10112,4B,Mpesa,M7CZIBCRUQ,2018-02-09,19:07,Sirare,Nairobi,Bus,49
10107,4B,Mpesa,M6DFJJFIMJ,2018-02-09,7:04,Rongo,Nairobi,Bus,49
10120,4B,Mpesa,67HNAMLYMZ,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10120,3B,Mpesa,2YKVKTMF4F,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10118,3B,Mpesa,AXUKDYLK3Z,2018-02-09,7:12,Migori,Nairobi,Bus,49
10120,13A,Mpesa,0PMXZYY2F3,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10111,11A,Mpesa,EAG54J6TOB,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10112,11A,Mpesa,ML5C1ZYXSC,2018-02-09,19:07,Sirare,Nairobi,Bus,49
10120,11A,Mpesa,MJTG2ETJ0T,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10118,14B,Mpesa,VYUCDVDOQG,2018-02-09,7:12,Migori,Nairobi,Bus,49
10112,5A,Mpesa,16EKA83SWF,2018-02-09,19:07,Sirare,Nairobi,Bus,49
10111,8A,Mpesa,UICJB72ZCR,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10111,12B,Mpesa,YXT8FVQM0M,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10112,16A,Mpesa,RVQBKSN81B,2018-02-09,19:07,Sirare,Nairobi,Bus,49
10118,3A,Mpesa,VZCFBMRYDH,2018-02-09,7:12,Migori,Nairobi,Bus,49
10161,3A,Mpesa,LKAOZ9GEE8,2018-02-09,19:04,Keroka,Nairobi,Bus,49
10162,3A,Mpesa,G3FXGG8QF4,2018-01-08,7:06,Kisii,Nairobi,Bus,49
10163,2,Mpesa,P8OVY4AXGW,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10164,7,Mpesa,5EF8XFVDVN,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10164,4,Mpesa,KJ6ZMSZZDC,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10164,6,Mpesa,AVQFS7QJ2E,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10118,2B,Mpesa,SSHTICX8BE,2018-02-09,7:12,Migori,Nairobi,Bus,49
10164,5,Mpesa,CS50UIQWYA,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10164,10,Mpesa,Q9AL2MSTJL,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10164,9,Mpesa,4IU3YWW98L,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10164,8,Mpesa,4UNVDARAGQ,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10112,7A,Mpesa,MXSDYCLSI1,2018-02-09,19:07,Sirare,Nairobi,Bus,49
10164,3,Mpesa,CN2AEODBLH,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10164,2,Mpesa,NWAKLNKKKZ,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10118,4B,Mpesa,0LHSJKKGFH,2018-02-09,7:12,Migori,Nairobi,Bus,49
10165,7,Mpesa,P6SEILYZTF,2018-01-08,6:20,Kisii,Nairobi,shuttle,11
10107,24A,Mpesa,ROVNLQ19ST,2018-02-09,7:04,Rongo,Nairobi,Bus,49
10165,6,Mpesa,KIUGJPEDTL,2018-01-08,6:20,Kisii,Nairobi,shuttle,11
10165,10,Mpesa,QOJTWBZ2NS,2018-01-08,6:20,Kisii,Nairobi,shuttle,11
10144,24A,Mpesa,A6KYT5SBLQ,2018-02-09,7:15,Rongo,Nairobi,Bus,49
10165,9,Mpesa,VTAKASUV4M,2018-01-08,6:20,Kisii,Nairobi,shuttle,11
10165,5,Mpesa,YWPQMRGR9D,2018-01-08,6:20,Kisii,Nairobi,shuttle,11
10166,5,Mpesa,WJCAAKZ8KR,2018-01-08,6:10,Kisii,Nairobi,shuttle,11
10120,4A,Mpesa,TXWEMJWNYS,2018-02-09,7:13,Kehancha,Nairobi,Bus,49
10165,4,Mpesa,EGOEJWJWSN,2018-01-08,6:20,Kisii,Nairobi,shuttle,11
10165,3,Mpesa,OBHT2KFQER,2018-01-08,6:20,Kisii,Nairobi,shuttle,11
10166,4,Mpesa,I2NMASLH4U,2018-01-08,6:10,Kisii,Nairobi,shuttle,11
10166,3,Mpesa,D17KJH1M9F,2018-01-08,6:10,Kisii,Nairobi,shuttle,11
10166,2,Mpesa,29UKH66N4F,2018-01-08,6:10,Kisii,Nairobi,shuttle,11
10166,9,Mpesa,EBWIWRPFXS,2018-01-08,6:10,Kisii,Nairobi,shuttle,11
10166,8,Mpesa,XGKJT4HSJK,2018-01-08,6:10,Kisii,Nairobi,shuttle,11
10112,1B,Mpesa,NTYCZPV7LK,2018-02-09,19:07,Sirare,Nairobi,Bus,49
10166,7,Mpesa,NVE2D8D08Y,2018-01-08,6:10,Kisii,Nairobi,shuttle,11
10166,6,Mpesa,5OH1WIWAEX,2018-01-08,6:10,Kisii,Nairobi,shuttle,11
10145,6B,Mpesa,3DHN0JYLJF,2018-02-09,7:08,Kehancha,Nairobi,Bus,49
10145,5B,Mpesa,K7VCBY5OY6,2018-02-09,7:08,Kehancha,Nairobi,Bus,49
10163,10,Mpesa,ECQ7ABFVIA,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10163,9,Mpesa,JMWZXBHOLN,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10163,8,Mpesa,MCTJTSRC9F,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10163,7,Mpesa,XH44J9QSAO,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10163,6,Mpesa,1SK5CBUROG,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10163,5,Mpesa,WWXWGN2P6S,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10111,4B,Mpesa,ROEY1GSB76,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10111,3B,Mpesa,R7EEE4L9VT,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10163,4,Mpesa,DZWFLJFHGZ,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10163,3,Mpesa,UQ1OPCJMZE,2018-01-08,6:00,Kisii,Nairobi,shuttle,11
10164,1,Mpesa,IEB7V7QM7R,2018-01-08,6:30,Kisii,Nairobi,shuttle,11
10162,2B,Mpesa,IO7XA4EMAN,2018-01-08,7:06,Kisii,Nairobi,Bus,49
10167,2B,Mpesa,URX2BQOF9P,2018-01-08,7:07,Kisii,Nairobi,Bus,49
10162,1B,Mpesa,FDHUN5O2GF,2018-01-08,7:06,Kisii,Nairobi,Bus,49
10168,14A,Mpesa,SSZ8AE0CGH,2018-02-09,7:10,Rongo,Nairobi,Bus,49
10110,14B,Mpesa,9H2XLCAX12,2018-02-09,7:08,Awendo,Nairobi,Bus,49
10111,7A,Mpesa,QBUSSL32TF,2018-02-09,7:09,Homa Bay,Nairobi,Bus,49
10172,1A,Mpesa,0ZM3D9TG6A,2018-02-09,7:06,Kijauri,Nairobi,Bus,49
10113,19B,Mpesa,FELNGB6FRD,2018-02-09,7:05,Rongo,Nairobi,Bus,49
10118,11A,Mpesa,YPLQETRMUQ,2018-02-09,7:12,Migori,Nairobi,Bus,49
